node1,node2,weight,time1,time2
429,414,0.026432,1017,1018
414,414,0.88991,1017,1018
429,429,0.88496,1017,1018
414,429,0.0092166,1017,1018
437,429,0.058252,1018,1019
429,429,0.87562,1018,1019
414,414,0.8878,1018,1019
429,414,0.029412,1018,1019
429,429,0.92473,1019,1020
414,414,0.89947,1019,1020
429,429,0.94444,1020,1021
414,414,0.93182,1020,1021
414,414,0.94737,1021,1022
429,429,0.94444,1021,1022
414,414,0.90476,1022,1023
429,429,0.92308,1022,1023
429,429,0.96703,1023,1024
414,414,0.89535,1023,1024
429,429,0.87831,1024,1025
414,438,0.061856,1024,1025
429,414,0.010753,1024,1025
414,414,0.86486,1024,1025
429,429,0.88679,1025,1026
438,429,0.13223,1025,1026
414,429,0.028708,1025,1026
414,414,0.82902,1025,1026
429,414,0.026316,1026,1027
414,414,0.88679,1026,1027
429,429,0.95023,1026,1027
414,429,0.0097561,1026,1027
414,414,0.7122,1027,1028
429,414,0.010101,1027,1028
414,439,0.45455,1027,1028
429,429,0.90476,1027,1028
414,414,0.83146,1028,1029
439,414,0.015748,1028,1029
414,439,0.15942,1028,1029
439,439,0.57471,1028,1029
429,439,0.026667,1028,1029
439,429,0.068376,1028,1029
429,429,0.78889,1028,1029
414,440,0.04878,1028,1029
429,440,0.38519,1028,1029
439,439,0.37288,1029,1030
439,429,0.42038,1029,1030
429,429,0.71658,1029,1030
414,414,0.7549,1029,1030
439,414,0.012195,1029,1030
429,414,0.020619,1029,1030
440,414,0.37584,1029,1030
429,414,0.018692,1030,1031
414,414,0.88688,1030,1031
429,441,0.3913,1030,1031
414,441,0.013793,1030,1031
414,442,0.144,1030,1031
439,429,0.20755,1030,1031
429,429,0.7451,1030,1031
414,443,0.35556,1031,1032
442,443,0.15385,1031,1032
429,443,0.016,1031,1032
441,441,0.4186,1031,1032
429,441,0.055046,1031,1032
442,429,0.072072,1031,1032
429,429,0.90355,1031,1032
414,414,0.73529,1031,1032
441,414,0.26562,1031,1032
443,429,0.11765,1032,1033
429,429,0.8377,1032,1033
443,443,0.66667,1032,1033
414,443,0.03252,1032,1033
443,414,0.028169,1032,1033
441,414,0.1746,1032,1033
414,414,0.86256,1032,1033
441,444,0.074074,1032,1033
429,444,0.2087,1032,1033
429,429,0.79167,1033,1034
443,429,0.34646,1033,1034
414,429,0.0093023,1033,1034
429,414,0.0097087,1033,1034
414,414,0.87336,1033,1034
444,414,0.10769,1033,1034
429,429,0.87234,1034,1035
414,445,0.37908,1034,1035
429,414,0.071066,1034,1035
414,414,0.74882,1034,1035
445,414,0.24359,1035,1036
414,414,0.86916,1035,1036
429,429,0.82353,1035,1036
445,429,0.033058,1035,1036
414,414,0.93617,1036,1037
429,429,0.87805,1036,1037
414,414,0.9009,1037,1038
429,414,0.010753,1037,1038
429,429,0.92208,1037,1038
414,414,0.89552,1038,1039
429,429,0.94118,1038,1039
429,446,0.02439,1039,1040
414,429,0.021053,1039,1040
429,429,0.77011,1039,1040
414,414,0.93264,1039,1040
446,447,0.21429,1040,1041
429,447,0.033333,1040,1041
446,414,0.021277,1040,1041
414,414,0.87831,1040,1041
429,429,0.85849,1040,1041
414,429,0.065116,1040,1041
447,447,0.54545,1041,1042
414,447,0.45455,1041,1042
429,447,0.022222,1041,1042
429,448,0.34722,1041,1042
414,414,0.5942,1041,1042
429,414,0.04878,1041,1042
414,429,0.032258,1041,1042
429,429,0.77358,1041,1042
414,429,0.043478,1042,1043
429,429,0.90323,1042,1043
447,447,0.71515,1042,1043
448,447,0.3876,1042,1043
414,447,0.013423,1042,1043
447,414,0.019048,1042,1043
414,414,0.80899,1042,1043
429,414,0.058394,1042,1043
429,429,0.528,1043,1044
447,447,0.91707,1043,1044
429,414,0.56522,1043,1044
414,414,0.53333,1043,1044
429,414,0.017391,1044,1045
414,414,0.83908,1044,1045
429,447,0.055944,1044,1045
447,447,0.87736,1044,1045
429,429,0.54545,1044,1045
414,429,0.29412,1044,1045
447,447,0.92727,1045,1046
429,447,0.051948,1045,1046
429,429,0.31373,1045,1046
414,414,0.8254,1045,1046
429,414,0.2649,1045,1046
447,449,0.2406,1046,1047
447,414,0.0090498,1046,1047
414,414,0.88991,1046,1047
447,447,0.81081,1046,1047
429,447,0.11765,1046,1047
414,447,0.045662,1046,1047
449,449,0.7037,1047,1048
414,449,0.014085,1047,1048
447,449,0.11189,1047,1048
447,447,0.90821,1047,1048
414,450,0.42857,1047,1048
414,414,0.78689,1047,1048
449,414,0.48485,1048,1049
447,414,0.040816,1048,1049
414,414,0.6474,1048,1049
447,450,0.21795,1048,1049
450,450,0.64444,1048,1049
414,450,0.06015,1048,1049
447,447,0.82424,1048,1049
414,450,0.022346,1049,1050
450,450,0.79137,1049,1050
447,450,0.10811,1049,1050
450,447,0.055046,1049,1050
447,447,0.77966,1049,1050
414,414,0.86869,1049,1050
447,414,0.035928,1049,1050
450,450,0.87912,1050,1051
447,450,0.19737,1050,1051
447,451,0.18182,1050,1051
447,414,0.14103,1050,1051
414,414,0.83902,1050,1051
450,450,0.91262,1051,1052
451,414,0.076923,1051,1052
414,414,0.84878,1051,1052
414,452,0.058252,1052,1053
414,414,0.88298,1052,1053
450,450,0.94,1052,1053
452,450,0.074766,1053,1054
450,450,0.90452,1053,1054
414,414,0.91398,1053,1054
450,450,0.89899,1054,1055
450,453,0.017241,1054,1055
414,453,0.14545,1054,1055
450,414,0.029851,1054,1055
414,414,0.87179,1054,1055
450,454,0.18644,1055,1056
414,454,0.082645,1055,1056
414,414,0.86188,1055,1056
450,450,0.85714,1055,1056
453,450,0.074766,1055,1056
453,453,0.43902,1055,1056
414,453,0.20635,1055,1056
414,450,0.032967,1056,1057
450,450,0.66321,1056,1057
453,450,0.3937,1056,1057
414,414,0.88742,1056,1057
453,414,0.020833,1056,1057
454,454,0.54321,1056,1057
414,454,0.12766,1056,1057
450,454,0.23684,1056,1057
450,455,0.032258,1057,1058
414,455,0.43011,1057,1058
450,450,0.90426,1057,1058
450,454,0.072464,1057,1058
414,454,0.018692,1057,1058
454,454,0.41237,1057,1058
414,414,0.58108,1057,1058
454,414,0.49275,1057,1058
414,414,0.86897,1058,1059
454,454,0.75728,1058,1059
414,454,0.22222,1058,1059
450,450,0.87805,1058,1059
455,455,0.77419,1058,1059
450,455,0.079365,1058,1059
454,450,0.014925,1059,1060
450,450,0.91034,1059,1060
414,454,0.044118,1059,1060
454,454,0.91852,1059,1060
414,455,0.072727,1059,1060
450,455,0.05,1059,1060
455,455,0.80488,1059,1060
414,414,0.87603,1059,1060
454,414,0.016667,1059,1060
450,454,0.40642,1060,1061
454,454,0.68085,1060,1061
414,454,0.057803,1060,1061
450,455,0.26667,1060,1061
455,455,0.71579,1060,1061
455,414,0.16364,1060,1061
414,414,0.79339,1060,1061
455,455,0.68421,1061,1062
454,414,0.020101,1061,1062
455,414,0.28788,1061,1062
414,414,0.81633,1061,1062
454,454,0.85463,1061,1062
455,454,0.0125,1061,1062
455,454,0.016529,1062,1063
454,454,0.83902,1062,1063
455,414,0.21311,1062,1063
414,414,0.88764,1062,1063
454,414,0.019417,1062,1063
455,456,0.2069,1062,1063
454,414,0.010471,1063,1064
414,414,0.96875,1063,1064
454,454,0.86294,1063,1064
456,454,0.038095,1063,1064
454,454,0.91667,1064,1065
414,414,0.93596,1064,1065
454,454,0.90741,1065,1066
414,454,0.0095694,1065,1066
454,457,0.14365,1065,1066
414,457,0.35632,1065,1066
414,414,0.76503,1065,1066
454,454,0.93532,1066,1067
414,454,0.045714,1066,1067
454,457,0.019704,1066,1067
457,457,0.75,1066,1067
414,457,0.19209,1066,1067
454,414,0.012121,1066,1067
457,414,0.015385,1066,1067
414,414,0.7482,1066,1067
454,457,0.10837,1067,1068
457,457,0.86829,1067,1068
454,454,0.51852,1067,1068
454,414,0.30366,1067,1068
457,414,0.010363,1067,1068
414,414,0.73548,1067,1068
457,414,0.010471,1068,1069
454,414,0.03252,1068,1069
414,414,0.90503,1068,1069
454,454,0.4898,1068,1069
457,457,0.87879,1068,1069
454,457,0.10769,1068,1069
454,457,0.14035,1069,1070
457,457,0.89231,1069,1070
414,414,0.91228,1069,1070
457,457,0.92157,1070,1071
414,414,0.92045,1070,1071
457,457,0.94634,1071,1072
457,458,0.033333,1071,1072
414,458,0.16514,1071,1072
414,414,0.89617,1071,1072
457,459,0.48684,1072,1073
458,459,0.1791,1072,1073
457,457,0.69091,1072,1073
457,414,0.021739,1072,1073
414,414,0.82081,1072,1073
458,458,0.5,1072,1073
414,458,0.23729,1072,1073
459,457,0.12069,1073,1074
457,457,0.83721,1073,1074
459,459,0.59574,1073,1074
457,459,0.038961,1073,1074
414,459,0.080925,1073,1074
458,459,0.45763,1073,1074
414,414,0.86624,1073,1074
457,457,0.63694,1074,1075
414,457,0.39759,1074,1075
457,459,0.012739,1074,1075
459,459,0.91209,1074,1075
414,459,0.048193,1074,1075
414,414,0.47059,1074,1075
459,459,0.82927,1075,1076
414,459,0.31206,1075,1076
457,457,0.85876,1075,1076
457,460,0.022727,1076,1077
459,459,0.89868,1076,1077
459,457,0.0096618,1076,1077
457,457,0.83799,1076,1077
460,459,0.033898,1077,1078
459,459,0.8821,1077,1078
457,459,0.019139,1077,1078
457,457,0.90816,1077,1078
459,461,0.064516,1077,1078
459,457,0.008658,1078,1079
457,457,0.87156,1078,1079
461,457,0.15873,1078,1079
459,462,0.30216,1078,1079
461,462,0.058824,1078,1079
459,459,0.8,1078,1079
457,459,0.030457,1078,1079
457,457,0.60355,1079,1080
457,459,0.075117,1079,1080
